studyid,workflowid,threshold,numerator,denominator,log_denominator,gsm_analysis_date
AA-AA-000-0000,cou0001,-3,1901.27326726823,511171.384,13.1444602023879,2016-12-01
AA-AA-000-0000,cou0001,-3,1909.16282834757,513055.752,13.1481397966104,2016-12-01
AA-AA-000-0000,cou0001,-3,1917.05400241917,514940.12,13.1518059010411,2016-12-01
AA-AA-000-0000,cou0001,-3,1924.94678063722,516824.488,13.1554586142289,2016-12-01
AA-AA-000-0000,cou0001,-3,1932.84115423649,518708.856,13.1590980336466,2016-12-01
AA-AA-000-0000,cou0001,-3,1940.73711453126,520593.224,13.1627242557068,2016-12-01
AA-AA-000-0000,cou0001,-3,1948.63465291435,522477.592,13.1663373757771,2016-12-01
AA-AA-000-0000,cou0001,-3,1956.53376085611,524361.96,13.1699374881948,2016-12-01
AA-AA-000-0000,cou0001,-3,1964.43442990346,526246.328,13.1735246862822,2016-12-01
AA-AA-000-0000,cou0001,-3,1972.33665167892,528130.696,13.1770990623609,2016-12-01
AA-AA-000-0000,cou0001,-3,1980.24041787968,530015.064,13.1806607077659,2016-12-01
AA-AA-000-0000,cou0001,-3,1988.14572027665,531899.432,13.1842097128599,2016-12-01
AA-AA-000-0000,cou0001,-3,1996.05255071356,533783.8,13.1877461670469,2016-12-01
AA-AA-000-0000,cou0001,-3,2003.96090110607,535668.168,13.1912701587856,2016-12-01
AA-AA-000-0000,cou0001,-3,2011.87076344087,537552.536,13.1947817756029,2016-12-01
AA-AA-000-0000,cou0001,-3,2019.78212977481,539436.904,13.1982811041068,2016-12-01
AA-AA-000-0000,cou0001,-3,2027.69499223405,541321.272,13.2017682299993,2016-12-01
AA-AA-000-0000,cou0001,-3,2035.60934301323,543205.64,13.2052432380888,2016-12-01
AA-AA-000-0000,cou0001,-3,2043.52517437459,545090.008,13.2087062123028,2016-12-01
AA-AA-000-0000,cou0001,-3,2051.44247864722,546974.376,13.2121572356999,2016-12-01
AA-AA-000-0000,cou0001,-3,2059.36124822621,548858.744,13.2155963904817,2016-12-01
AA-AA-000-0000,cou0001,-3,2067.28147557184,550743.112,13.2190237580045,2016-12-01
AA-AA-000-0000,cou0001,-3,2075.20315320888,552627.48,13.2224394187909,2016-12-01
AA-AA-000-0000,cou0001,-3,2083.12627372573,554511.848,13.2258434525416,2016-12-01
AA-AA-000-0000,cou0001,-3,2091.0508297737,556396.216,13.2292359381456,2016-12-01
AA-AA-000-0000,cou0001,-3,2098.97681406631,558280.584,13.2326169536921,2016-12-01
AA-AA-000-0000,cou0001,-3,2106.90421937847,560164.952,13.2359865764808,2016-12-01
AA-AA-000-0000,cou0001,-3,2114.83303854581,562049.32,13.2393448830324,2016-12-01
AA-AA-000-0000,cou0001,-3,2122.76326446399,563933.688,13.2426919490997,2016-12-01
AA-AA-000-0000,cou0001,-3,2130.69489008792,565818.056,13.2460278496769,2016-12-01
AA-AA-000-0000,cou0001,-3,2138.62790843116,567702.424,13.2493526590105,2016-12-01
AA-AA-000-0000,cou0001,-3,2146.56231256517,569586.792,13.2526664506088,2016-12-01
AA-AA-000-0000,cou0001,-3,2154.49809561869,571471.16,13.2559692972516,2016-12-01
AA-AA-000-0000,cou0001,-3,2162.43525077703,573355.528,13.2592612710002,2016-12-01
AA-AA-000-0000,cou0001,-3,2170.37377128147,575239.896,13.2625424432062,2016-12-01
AA-AA-000-0000,cou0001,-3,2178.31365042859,577124.264,13.2658128845215,2016-12-01
AA-AA-000-0000,cou0001,-3,2186.25488156963,579008.632,13.2690726649069,2016-12-01
AA-AA-000-0000,cou0001,-3,2194.19745810989,580893,13.2723218536412,2016-12-01
AA-AA-000-0000,cou0001,-3,2202.14137350812,582777.368,13.2755605193302,2016-12-01
AA-AA-000-0000,cou0001,-2,355.94084207602,107916.632,11.5891142820922,2016-12-01
AA-AA-000-0000,cou0001,-2,363.438318877554,109801,11.6064249154842,2016-12-01
AA-AA-000-0000,cou0001,-2,370.946657848388,111685.368,11.6234409827437,2016-12-01
AA-AA-000-0000,cou0001,-2,378.465585217129,113569.736,11.6401723413255,2016-12-01
AA-AA-000-0000,cou0001,-2,385.994838523007,115454.104,11.656628362007,2016-12-01
AA-AA-000-0000,cou0001,-2,393.534165972284,117338.472,11.6728179604077,2016-12-01
AA-AA-000-0000,cou0001,-2,401.083325840993,119222.84,11.6887496259966,2016-12-01
AA-AA-000-0000,cou0001,-2,408.642085920007,121107.208,11.7044314488269,2016-12-01
AA-AA-000-0000,cou0001,-2,416.210222998809,122991.576,11.7198711442043,2016-12-01
AA-AA-000-0000,cou0001,-2,423.78752238473,124875.944,11.7350760754818,2016-12-01
AA-AA-000-0000,cou0001,-2,431.373777454713,126760.312,11.7500532751461,2016-12-01
AA-AA-000-0000,cou0001,-2,438.968789236956,128644.68,11.7648094643481,2016-12-01
AA-AA-000-0000,cou0001,-2,446.572366020034,130529.048,11.7793510710137,2016-12-01
AA-AA-000-0000,cou0001,-2,454.184322987329,132413.416,11.7936842466567,2016-12-01
AA-AA-000-0000,cou0001,-2,461.804481874783,134297.784,11.8078148820029,2016-12-01
AA-AA-000-0000,cou0001,-2,469.432670650205,136182.152,11.8217486215263,2016-12-01
AA-AA-000-0000,cou0001,-2,477.068723212459,138066.52,11.8354908769862,2016-12-01
AA-AA-000-0000,cou0001,-2,484.712479109082,139950.888,11.8490468400467,2016-12-01
AA-AA-000-0000,cou0001,-2,492.363783270952,141835.256,11.8624214940523,2016-12-01
AA-AA-000-0000,cou0001,-2,500.022485762768,143719.624,11.8756196250259,2016-12-01
AA-AA-000-0000,cou0001,-2,507.688441548205,145603.992,11.8886458319513,2016-12-01
AA-AA-000-0000,cou0001,-2,515.361510268703,147488.36,11.9015045363938,2016-12-01
AA-AA-000-0000,cou0001,-2,523.041556034938,149372.728,11.9141999915104,2016-12-01
AA-AA-000-0000,cou0001,-2,530.728447230093,151257.096,11.9267362904951,2016-12-01
AA-AA-000-0000,cou0001,-2,538.422056324126,153141.464,11.9391173745013,2016-12-01
AA-AA-000-0000,cou0001,-2,546.122259698289,155025.832,11.95134704008,2016-12-01
AA-AA-000-0000,cou0001,-2,553.828937479219,156910.2,11.9634289461683,2016-12-01
AA-AA-000-0000,cou0001,-2,561.541973381972,158794.568,11.975366620661,2016-12-01
AA-AA-000-0000,cou0001,-2,569.261254561411,160678.936,11.9871634665942,2016-12-01
AA-AA-000-0000,cou0001,-2,576.986671471416,162563.304,11.9988227679689,2016-12-01
AA-AA-000-0000,cou0001,-2,584.718117731417,164447.672,12.0103476952385,2016-12-01
AA-AA-000-0000,cou0001,-2,592.45548999979,166332.04,12.0217413104842,2016-12-01
AA-AA-000-0000,cou0001,-2,600.198687853695,168216.408,12.0330065722983,2016-12-01
AA-AA-000-0000,cou0001,-2,607.947613674942,170100.776,12.0441463403959,2016-12-01
AA-AA-000-0000,cou0001,-2,615.702172541548,171985.144,12.0551633799723,2016-12-01
AA-AA-000-0000,cou0001,-2,623.462272124611,173869.512,12.0660603658232,2016-12-01
AA-AA-000-0000,cou0001,-2,631.227822590213,175753.88,12.0768398862429,2016-12-01
AA-AA-000-0000,cou0001,-2,638.998736506035,177638.248,12.0875044467139,2016-12-01
AA-AA-000-0000,cou0001,-2,646.774928752422,179522.616,12.0980564734028,2016-12-01
AA-AA-000-0000,cou0001,-2,654.556316437638,181406.984,12.1084983164733,2016-12-01
AA-AA-000-0000,cou0001,-2,662.342818817073,183291.352,12.1188322532276,2016-12-01
AA-AA-000-0000,cou0001,-2,670.134357216173,185175.72,12.1290604910878,2016-12-01
AA-AA-000-0000,cou0001,-2,677.930854956901,187060.088,12.1391851704257,2016-12-01
